#Date, time, sensornum, avgWatts
2015 01 31, 22:12, 1, 233.057754242
2015 01 31, 22:12, 1, 232.881594582
2015 01 31, 22:12, 1, 232.758981307
2015 01 31, 22:12, 1, 232.433385762
2015 01 31, 22:12, 1, 232.302491668
2015 01 31, 22:12, 1, 232.11941941
2015 01 31, 22:12, 1, 231.991626039
2015 01 31, 22:12, 1, 231.845628319
2015 01 31, 22:12, 1, 231.682679842
2015 01 31, 22:12, 1, 231.550198942
2015 01 31, 22:12, 1, 231.403851526
2015 01 31, 22:12, 1, 231.25222344
2015 01 31, 22:12, 1, 230.703261547
2015 01 31, 22:12, 1, 230.665246231
2015 01 31, 22:12, 1, 230.645270148
2015 01 31, 22:12, 1, 230.604673492
2015 01 31, 22:12, 1, 230.465583268
2015 01 31, 22:12, 1, 230.339997415
2015 01 31, 22:12, 1, 230.176359239
2015 01 31, 22:12, 1, 229.658386725
2015 01 31, 22:12, 1, 229.628506867
2015 01 31, 22:12, 1, 229.582825848
2015 01 31, 22:12, 1, 229.54857881
2015 01 31, 22:12, 1, 229.447190688
2015 01 31, 22:12, 1, 229.316708157
2015 01 31, 22:12, 1, 229.160738913
2015 01 31, 22:12, 1, 228.986298974
2015 01 31, 22:12, 1, 228.829389236
2015 01 31, 22:14, 1, 224.272246797
2015 01 31, 22:14, 1, 224.228716577
2015 01 31, 22:14, 1, 224.068450175
2015 01 31, 22:14, 1, 223.950998478
2015 01 31, 22:14, 1, 223.773618684
2015 01 31, 22:14, 1, 223.674481136
2015 01 31, 22:14, 1, 223.544957366
2015 01 31, 22:14, 1, 223.422140919
2015 01 31, 22:14, 1, 223.26569817
2015 01 31, 22:14, 1, 223.120418993
2015 01 31, 22:14, 1, 223.000757051
2015 01 31, 22:14, 1, 222.86037735
2015 01 31, 22:14, 1, 222.70310657
2015 01 31, 22:14, 1, 222.581880143
2015 01 31, 22:14, 1, 222.43619103
2015 01 31, 22:14, 1, 222.311163011
2015 01 31, 22:14, 1, 222.132085155
2015 01 31, 22:14, 1, 221.999673827
2015 01 31, 22:14, 1, 221.877715355
2015 01 31, 22:14, 1, 221.699359302
2015 01 31, 22:14, 1, 221.619275281
2015 01 31, 22:14, 1, 221.459841983
2015 01 31, 22:14, 1, 221.335835336
2015 01 31, 22:14, 1, 221.183455853
2015 01 31, 22:14, 1, 221.06646227
2015 01 31, 22:14, 1, 220.901729983
2015 01 31, 22:14, 1, 220.787640455
2015 01 31, 22:14, 1, 220.648107181
2015 01 31, 22:14, 1, 220.509492327
2015 01 31, 22:16, 1, 216.356328409
2015 01 31, 22:16, 1, 216.208409671
2015 01 31, 22:16, 1, 216.076774204
2015 01 31, 22:16, 1, 215.930054481
2015 01 31, 22:16, 1, 215.780937442
2015 01 31, 22:16, 1, 215.683773078
2015 01 31, 22:16, 1, 215.592630645
2015 01 31, 22:16, 1, 215.44098927
2015 01 31, 22:16, 1, 215.310901654
2015 01 31, 22:16, 1, 215.185592234
2015 01 31, 22:16, 1, 215.063197201
2015 01 31, 22:16, 1, 214.925612055
2015 01 31, 22:16, 1, 214.789884592
2015 01 31, 22:16, 1, 214.664354652
2015 01 31, 22:16, 1, 214.521218429
2015 01 31, 22:16, 1, 214.398978985
2015 01 31, 22:16, 1, 214.245162655
2015 01 31, 22:16, 1, 214.145725252
2015 01 31, 22:16, 1, 214.004720889
2015 01 31, 22:16, 1, 213.893830698
2015 01 31, 22:16, 1, 213.74732249
2015 01 31, 22:16, 1, 213.648311604
2015 01 31, 22:16, 1, 213.498186075
2015 01 31, 22:16, 1, 213.367914515
2015 01 31, 22:16, 1, 213.24427159
2015 01 31, 22:16, 1, 213.098484737
2015 01 31, 22:16, 1, 212.998347068
2015 01 31, 22:16, 1, 212.892738199
2015 01 31, 22:16, 1, 212.772050562
2015 01 31, 22:18, 1, 208.916278597
2015 01 31, 22:18, 1, 208.779007964
2015 01 31, 22:18, 1, 208.683612065
2015 01 31, 22:18, 1, 208.555957192
2015 01 31, 22:18, 1, 208.449412362
2015 01 31, 22:18, 1, 208.322356233
2015 01 31, 22:18, 1, 208.195246223
2015 01 31, 22:18, 1, 208.05125265
2015 01 31, 22:18, 1, 207.940429269
2015 01 31, 22:18, 1, 207.816556476
2015 01 31, 22:18, 1, 207.695950984
2015 01 31, 22:18, 1, 207.622965549
2015 01 31, 22:18, 1, 207.533662843
2015 01 31, 22:18, 1, 207.411025513
2015 01 31, 22:18, 1, 207.295601421
2015 01 31, 22:18, 1, 207.216584405
2015 01 31, 22:18, 1, 207.108508747
2015 01 31, 22:18, 1, 207.002111991
2015 01 31, 22:18, 1, 206.854691907
2015 01 31, 22:18, 1, 206.739494603
2015 01 31, 22:18, 1, 206.577503121
2015 01 31, 22:18, 1, 206.528885149
2015 01 31, 22:18, 1, 206.412759913
2015 01 31, 22:18, 1, 206.293914805
2015 01 31, 22:18, 1, 206.183401239
2015 01 31, 22:18, 1, 206.07941424
2015 01 31, 22:18, 1, 205.988790681
2015 01 31, 22:18, 1, 205.849739032
2015 01 31, 22:18, 1, 205.73637154
2015 01 31, 22:20, 1, 202.326447362
2015 01 31, 22:20, 1, 201.979123966
2015 01 31, 22:20, 1, 201.942680051
2015 01 31, 22:20, 1, 201.926212679
2015 01 31, 22:20, 1, 201.911355712
2015 01 31, 22:20, 1, 201.834798594
2015 01 31, 22:20, 1, 201.737122358
2015 01 31, 22:20, 1, 201.628168663
2015 01 31, 22:20, 1, 201.51951963
2015 01 31, 22:20, 1, 201.393498862
2015 01 31, 22:20, 1, 201.283743847
2015 01 31, 22:20, 1, 201.175168791
2015 01 31, 22:20, 1, 201.021419032
2015 01 31, 22:20, 1, 200.958688243
2015 01 31, 22:20, 1, 200.834592496
2015 01 31, 22:20, 1, 200.722349217
2015 01 31, 22:20, 1, 200.668017669
2015 01 31, 22:20, 1, 200.560053882
2015 01 31, 22:20, 1, 200.440396993
2015 01 31, 22:20, 1, 200.322098109
2015 01 31, 22:20, 1, 200.204956825
2015 01 31, 22:20, 1, 200.065366506
2015 01 31, 22:20, 1, 199.953103633
2015 01 31, 22:20, 1, 199.855815424
2015 01 31, 22:20, 1, 199.734166103
2015 01 31, 22:20, 1, 199.632906717
2015 01 31, 22:20, 1, 199.515353231
2015 01 31, 22:20, 1, 199.438377351
2015 01 31, 22:20, 1, 199.338196125
2015 01 31, 22:20, 1, 199.324460846
2015 01 31, 22:22, 1, 196.261416448
2015 01 31, 22:22, 1, 196.181847662
2015 01 31, 22:22, 1, 196.082729617
2015 01 31, 22:22, 1, 196.01236541
2015 01 31, 22:22, 1, 195.959020405
2015 01 31, 22:22, 1, 195.847223428
2015 01 31, 22:22, 1, 195.757285717
2015 01 31, 22:22, 1, 195.632753272
2015 01 31, 22:22, 1, 195.512570468
2015 01 31, 22:22, 1, 195.430272459
2015 01 31, 22:22, 1, 195.305778445
2015 01 31, 22:22, 1, 195.205045331
2015 01 31, 22:22, 1, 195.095328115
2015 01 31, 22:22, 1, 194.978498959
2015 01 31, 22:22, 1, 194.8691705
2015 01 31, 22:22, 1, 194.780345851
2015 01 31, 22:22, 1, 194.679971033
2015 01 31, 22:22, 1, 194.575401151
2015 01 31, 22:22, 1, 194.47929938
